event_id,season,pdf_format,pdf_filename,division,distance_m,round,skater_name,time_text,time_seconds,flag
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 10 Purple Eagles,777,Race 148 SUPER FINAL Heat 2/2 Group A,Wang Aiden,00:44.5,44.465,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 8 Northtown,777,Race 106 SUPER FINAL Heat 3/3 Group A,Gaboriau Henri,00:45.7,45.737,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 8 Northtown,777,Race 106 SUPER FINAL Heat 3/3 Group A,Janiszewski Nicholas,00:49.5,49.528,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 11 Bulls,777,Race 188 FINAL Heat 2/2 Group A,Castaneda Ava,00:50.3,50.332,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 10 Purple Eagles,777,Race 148 SUPER FINAL Heat 2/2 Group A,Wilson Olivia,00:50.7,50.67,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 7 Sabres,1000,Race 103 SUPER FINAL Heat 3/3 Group A,Kim Madeline,00:39.8,39.817,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 7 Sabres,1000,Race 103 SUPER FINAL Heat 3/3 Group A,Bushareb Amaliia,00:40.1,40.146,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 7 Sabres,1000,Race 103 SUPER FINAL Heat 3/3 Group A,Brunisholz Justyn,00:40.4,40.396,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 7 Sabres,1000,Race 103 SUPER FINAL Heat 3/3 Group A,Borbat Petra,00:40.9,40.934,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 4 Heartland M B,1000,Race 202 FINAL Heat 4/4 Group A,Sonn Andrew,00:47.8,47.83,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 4 Heartland M B,1000,Race 201 FINAL Heat 3/4 Group B,Zheng Ryan,00:48.7,48.73,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 4 Heartland M B,1000,Race 202 FINAL Heat 4/4 Group A,Lee Ayden,00:49.0,48.97,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 4 Heartland M B,1000,Race 201 FINAL Heat 3/4 Group B,Andrews Raymond,00:49.1,49.119,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 4 Heartland M B,1000,Race 201 FINAL Heat 3/4 Group B,Hartemink Clark,00:49.4,49.358,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 4 Heartland M B,1000,Race 200 FINAL Heat 2/4 Group C,Yee Kobe,00:49.8,49.817,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 4 Heartland M B,1000,Race 200 FINAL Heat 2/4 Group C,Einsla Russel,00:50.2,50.207,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 4 Heartland M B,1000,Race 200 FINAL Heat 2/4 Group C,Chen William,00:50.5,50.496,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 4 Heartland M B,1000,Race 202 FINAL Heat 4/4 Group A,Reinold Seth,00:50.5,50.53,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 4 Heartland M B,1000,Race 201 FINAL Heat 3/4 Group B,Kiefer Wyatt,00:50.6,50.645,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 4 Heartland M B,1000,Race 200 FINAL Heat 2/4 Group C,Lauhong Hansen,00:51.5,51.503,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 4 Heartland M B,1000,Race 201 FINAL Heat 3/4 Group B,Marimoto Taqueushi Lus Fernandousaftsst,00:59.9,59.91,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 4 Heartland M B,1000,Race 202 FINAL Heat 4/4 Group A,Wilkinson Luke,01:03.2,63.18,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 4 Heartland M B,1000,Race 200 FINAL Heat 2/4 Group C,Double Zachary,01:09.2,69.207,TIME_IMPOSSIBLE
43,2024-2025,tempus_results,2025Empire_States_ST_Protocol.pdf,DIVISION 7 Preschol A,500,Race 106 SUPER FINAL Heat 2 Group A,Janiszewski Nicholas,00:24.8,24.77,TIME_IMPOSSIBLE
43,2024-2025,tempus_results,2025Empire_States_ST_Protocol.pdf,DIVISION 7 Preschol A,500,Race 106 SUPER FINAL Heat 2 Group A,Tucholski Theodore,00:26.3,26.289,TIME_IMPOSSIBLE
43,2024-2025,tempus_results,2025Empire_States_ST_Protocol.pdf,DIVISION 7 Preschol A,500,Race 106 SUPER FINAL Heat 2 Group A,Gaboriau Henri,00:27.6,27.572,TIME_IMPOSSIBLE
43,2024-2025,tempus_results,2025Empire_States_ST_Protocol.pdf,DIVISION 7 Preschol A,500,Race 106 SUPER FINAL Heat 2 Group A,Gavrilovskaya Dariana,00:30.6,30.553,TIME_IMPOSSIBLE
43,2024-2025,tempus_results,2025Empire_States_ST_Protocol.pdf,DIVISION 4 Scholastic A,1000,Race 110 HEATS Heat 4 Group A,Watts Jabari,00:52.7,52.718,TIME_IMPOSSIBLE
43,2024-2025,tempus_results,2025Empire_States_ST_Protocol.pdf,DIVISION 4 Scholastic A,1000,Race 110 HEATS Heat 4 Group A,Wang Elias,00:53.0,52.979,TIME_IMPOSSIBLE
43,2024-2025,tempus_results,2025Empire_States_ST_Protocol.pdf,DIVISION 4 Scholastic A,1000,Race 110 HEATS Heat 4 Group A,Tylwalk Adrian,00:54.1,54.126,TIME_IMPOSSIBLE
43,2024-2025,tempus_results,2025Empire_States_ST_Protocol.pdf,DIVISION 4 Scholastic A,1000,Race 110 HEATS Heat 4 Group A,Tobin Jack,00:57.2,57.161,TIME_IMPOSSIBLE
19,2025-2026,tempus_results,2025_Saratoga_Cup_update.pdf,DIVISION 6 Arabian,777,Race 49 SUPER FINAL Heat 3/3 Group A,Smith Britton,00:51.4,51.355,TIME_IMPOSSIBLE
19,2025-2026,tempus_results,2025_Saratoga_Cup_update.pdf,DIVISION 6 Arabian,777,Race 49 SUPER FINAL Heat 3/3 Group A,Wobeser Keith,00:53.3,53.264,TIME_IMPOSSIBLE
5,2025-2026,tempus_results,2026_Empire_State_Short_Track_Heartland_Protocol.pdf,DIVISION 8 Master B,1000,Race 68 SUPER FINAL Heat 3/3 Group A,Lifyrenko Serhiy,00:47.1,47.147,TIME_IMPOSSIBLE
5,2025-2026,tempus_results,2026_Empire_State_Short_Track_Heartland_Protocol.pdf,DIVISION 8 Master B,1000,Race 68 SUPER FINAL Heat 3/3 Group A,Kim Jin Sung,00:47.9,47.939,TIME_IMPOSSIBLE
5,2025-2026,tempus_results,2026_Empire_State_Short_Track_Heartland_Protocol.pdf,DIVISION 8 Master B,1000,Race 68 SUPER FINAL Heat 3/3 Group A,Kreinbring Devin,00:51.8,51.79,TIME_IMPOSSIBLE
5,2025-2026,tempus_results,2026_Empire_State_Short_Track_Heartland_Protocol.pdf,DIVISION 8 Master B,1000,Race 67 SUPER FINAL Heat 2/3 Group B,Thomas Matthew,00:52.1,52.138,TIME_IMPOSSIBLE
5,2025-2026,tempus_results,2026_Empire_State_Short_Track_Heartland_Protocol.pdf,DIVISION 4 Pre Scholastic A,1000,Race 72 SUPER FINAL Heat 3/3 Group A,Smith Andrew,00:53.3,53.265,TIME_IMPOSSIBLE
5,2025-2026,tempus_results,2026_Empire_State_Short_Track_Heartland_Protocol.pdf,DIVISION 4 Pre Scholastic A,1000,Race 72 SUPER FINAL Heat 3/3 Group A,Fuller Leilani,00:53.6,53.631,TIME_IMPOSSIBLE
5,2025-2026,tempus_results,2026_Empire_State_Short_Track_Heartland_Protocol.pdf,DIVISION 8 Master B,1000,Race 67 SUPER FINAL Heat 2/3 Group B,Wobeser Keith,00:54.3,54.286,TIME_IMPOSSIBLE
5,2025-2026,tempus_results,2026_Empire_State_Short_Track_Heartland_Protocol.pdf,DIVISION 4 Pre Scholastic A,1000,Race 72 SUPER FINAL Heat 3/3 Group A,Debicki Bartosz,00:54.5,54.541,TIME_IMPOSSIBLE
5,2025-2026,tempus_results,2026_Empire_State_Short_Track_Heartland_Protocol.pdf,DIVISION 8 Master B,1000,Race 67 SUPER FINAL Heat 2/3 Group B,Hoffman Jesse,00:54.5,54.543,TIME_IMPOSSIBLE
5,2025-2026,tempus_results,2026_Empire_State_Short_Track_Heartland_Protocol.pdf,DIVISION 4 Pre Scholastic A,1000,Race 72 SUPER FINAL Heat 3/3 Group A,Taub Theodore,00:54.9,54.947,TIME_IMPOSSIBLE
5,2025-2026,tempus_results,2026_Empire_State_Short_Track_Heartland_Protocol.pdf,DIVISION 8 Master B,1000,Race 67 SUPER FINAL Heat 2/3 Group B,Butler Daniel,00:55.9,55.94,TIME_IMPOSSIBLE
91,2023-2024,tempus_results,2023_Buffalo_Championships.pdf,DIVISION 7 Southtown,500,Race 204 FINAL Heat 3 Group A,Chen Sheryl,00:11.8,11.84,TIME_IMPOSSIBLE
91,2023-2024,tempus_results,2023_Buffalo_Championships.pdf,DIVISION 7 Southtown,500,Race 204 FINAL Heat 3 Group A,BI William,00:13.0,13.01,TIME_IMPOSSIBLE
91,2023-2024,tempus_results,2023_Buffalo_Championships.pdf,DIVISION 7 Southtown,500,Race 168 HEATS Heat 3 Group A,Shi Nolan,00:13.1,13.088,TIME_IMPOSSIBLE
91,2023-2024,tempus_results,2023_Buffalo_Championships.pdf,DIVISION 7 Southtown,500,Race 204 FINAL Heat 3 Group A,Shi Nolan,00:13.7,13.739,TIME_IMPOSSIBLE
91,2023-2024,tempus_results,2023_Buffalo_Championships.pdf,DIVISION 7 Southtown,500,Race 204 FINAL Heat 3 Group A,Spencer Jaden,00:14.0,13.999,TIME_IMPOSSIBLE
91,2023-2024,tempus_results,2023_Buffalo_Championships.pdf,DIVISION 7 Southtown,500,Race 203 FINAL Heat 2 Group B,Hsueh Eleanor,00:14.1,14.088,TIME_IMPOSSIBLE
91,2023-2024,tempus_results,2023_Buffalo_Championships.pdf,DIVISION 7 Southtown,500,Race 203 FINAL Heat 2 Group B,Lee Kendra,00:14.2,14.156,TIME_IMPOSSIBLE
91,2023-2024,tempus_results,2023_Buffalo_Championships.pdf,DIVISION 7 Southtown,500,Race 168 HEATS Heat 3 Group A,Chen Alexander,00:14.2,14.177,TIME_IMPOSSIBLE
91,2023-2024,tempus_results,2023_Buffalo_Championships.pdf,DIVISION 7 Southtown,500,Race 204 FINAL Heat 3 Group A,Yin Ethan,00:14.4,14.388,TIME_IMPOSSIBLE
91,2023-2024,tempus_results,2023_Buffalo_Championships.pdf,DIVISION 7 Southtown,500,Race 203 FINAL Heat 2 Group B,Li Ethan,00:14.6,14.56,TIME_IMPOSSIBLE
91,2023-2024,tempus_results,2023_Buffalo_Championships.pdf,DIVISION 7 Southtown,500,Race 168 HEATS Heat 3 Group A,Lee Kendra,00:14.8,14.767,TIME_IMPOSSIBLE
91,2023-2024,tempus_results,2023_Buffalo_Championships.pdf,DIVISION 7 Southtown,500,Race 168 HEATS Heat 3 Group A,Wu Sheldon,00:15.1,15.134,TIME_IMPOSSIBLE
91,2023-2024,tempus_results,2023_Buffalo_Championships.pdf,DIVISION 7 Southtown,500,Race 203 FINAL Heat 2 Group B,Lee Ethan,00:15.4,15.425,TIME_IMPOSSIBLE
91,2023-2024,tempus_results,2023_Buffalo_Championships.pdf,DIVISION 7 Southtown,500,Race 168 HEATS Heat 3 Group A,Jiang Miles,00:15.7,15.691,TIME_IMPOSSIBLE
91,2023-2024,tempus_results,2023_Buffalo_Championships.pdf,DIVISION 7 Southtown,500,Race 203 FINAL Heat 2 Group B,Wu Sheldon,00:15.7,15.742,TIME_IMPOSSIBLE
